"x","y","dx","dy","dist","dt","R2n","abs.angle","rel.angle","id","date","id_day_all","month","datetime","behavior","species","id_tree","group"
365152.39,7540969.57,20.359999999986,25.7900000000373,32.8580842411933,300,103809.810254808,0.902519480097959,-0.333339460193911,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 09:40:00,"Inactive",NA,NA,"SantaMaria"
365172.75,7540995.36,23.0900000000256,32.8199999993667,40.1285496867207,300,124016.776602865,0.95770219827487,0.0551827181769112,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 09:45:00,"Inactive",NA,NA,"SantaMaria"
365195.84,7541028.18,23.0999999999767,33.7400000002235,40.8900672537232,300,152195.857704443,0.970448671406662,0.0127464731317922,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 09:50:00,"Foraging",NA,NA,"SantaMaria"
365218.94,7541061.92,42.1500000000233,10.160000000149,43.3572150859,300,184345.278644622,0.236531784146446,-0.733916887260217,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 09:55:00,"Foraging",NA,NA,"SantaMaria"
365261.09,7541072.08,49.1699999999837,-2.74000000022352,49.2462841237755,300,206154.358254762,-0.0556674622209503,-0.292199246367396,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:00:00,"Inactive",NA,NA,"SantaMaria"
365310.26,7541069.34,13.9400000000023,15.730000000447,21.0180041872231,300,224056.191180572,0.845655427173669,0.901322889394619,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:05:00,"Inactive",NA,NA,"SantaMaria"
365324.2,7541085.07,33.3300000000163,11.6699999999255,35.3139887296712,300,243923.206652964,0.336795093609237,-0.508860333564432,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:10:00,"Foraging",NA,NA,"SantaMaria"
365357.53,7541096.74,6.18999999994412,26.109999999404,26.8337138683445,300,271441.730246924,1.33801989630362,1.00122480269439,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:15:00,"Inactive",NA,NA,"SantaMaria"
365363.72,7541122.85,21.6600000000326,24.3700000001118,32.6044858877863,300,298633.102988364,0.844204927252172,-0.493814969051453,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:20:00,"Foraging",NA,NA,"SantaMaria"
365385.38,7541147.22,8.6699999999837,10.4500000001863,13.5783430507411,300,334744.107996492,0.878226835514886,0.0340219082627138,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:25:00,"Foraging",NA,NA,"SantaMaria"
365394.05,7541157.67,25.5200000000186,13.4900000002235,28.8660787085288,300,350492.13868267,0.48626888521062,-0.391957950304266,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:30:00,"Out of sight",NA,NA,"SantaMaria"
365419.57,7541171.16,19.179999999993,-8.75,21.0816247001917,300,380877.729758921,-0.428001496109571,-0.914270381320191,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:35:00,"Inactive",NA,NA,"SantaMaria"
365438.75,7541162.41,0,0,0,300,385304.916102909,NA,NA,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:40:00,"Frugivory","Celtis fluminensis","AMf030","SantaMaria"
365438.75,7541162.41,24.3400000000256,-0.179999999701977,24.3406655620001,300,385304.916102909,-0.00739509936072952,0.420606396748841,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:45:00,"Frugivory","Celtis fluminensis","AMf030","SantaMaria"
365463.09,7541162.23,0,0,0,300,403154.646955231,NA,NA,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:50:00,"Frugivory","Celtis fluminensis","AMf030","SantaMaria"
365463.09,7541162.23,0,0,0,300,403154.646955231,NA,NA,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 10:55:00,"Foraging","Celtis fluminensis","AMf030","SantaMaria"
365463.09,7541162.23,0,0,0,300,403154.646955231,NA,NA,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 11:00:00,"Frugivory","Celtis fluminensis","AMf030","SantaMaria"
365463.09,7541162.23,13.9199999999837,-3.42000000085682,14.3339736292979,300,403154.646955231,-0.24091777180225,-0.23352267244152,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 11:05:00,"Frugivory","Celtis fluminensis","AMf030","SantaMaria"
365477.01,7541158.81,27.9400000000023,-0.849999999627471,27.9529265015221,300,410545.449210352,-0.0304129532907379,0.210504818511512,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 11:10:00,"Inactive",NA,NA,"SantaMaria"
365504.95,7541157.96,0,0,0,300,432628.32576273,NA,NA,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 11:15:00,"Frugivory","Eugenia aff. ramboi","AMf031","SantaMaria"
365504.95,7541157.96,15.8300000000163,-1.76999999955297,15.9286471490498,300,432628.32576273,-0.111350509997654,-0.0809375567069164,"SantaMaria","2015-03-31","Mar_16","Mar",2015-03-31 11:20:00,"Frugivory","Eugenia aff. ramboi","AMf031","SantaMaria"
