"id","date","id_day_all","month","behavior","species","id_tree","group","feedingbout_id","feedingbout_dur","richness","feedingbout_dur_timestep"
"Guareí","2019-05-17","may002","May","Frugivory","Celtis iguanaea","AG65","Guareí","fb_138",20,3,4
"Guareí","2019-05-18","may003","May","Frugivory","Celtis iguanaea","AG162","Guareí","fb_139",5,3,1
"Guareí","2019-05-18","may003","May","Frugivory","Celtis iguanaea","AG65","Guareí","fb_139",70,3,14
"Guareí","2019-05-18","may003","May","Frugivory","Celtis iguanaea","AG77","Guareí","fb_139",15,3,3
"Guareí","2019-05-18","may003","May","Frugivory","Celtis iguanaea","AG118","Guareí","fb_139",50,3,10
"Guareí","2019-05-18","may003","May","Frugivory","Syagrus romanzoffiana","AG102","Guareí","fb_140",25,3,5
"Guareí","2019-05-18","may003","May","Frugivory","Syagrus romanzoffiana","AG131","Guareí","fb_141",10,3,2
"Guareí","2019-05-18","may003","May","Frugivory","Syagrus romanzoffiana","AG161","Guareí","fb_141",25,3,5
"Guareí","2019-05-18","may003","May","Frugivory","Celtis iguanaea","AG163","Guareí","fb_141",5,3,1
"Guareí","2019-05-18","may003","May","Frugivory","Celtis iguanaea","AG156","Guareí","fb_141",45,3,9
"Guareí","2019-05-20","may004","May","Frugivory","Syagrus romanzoffiana","AG131","Guareí","fb_142",15,3,3
"Guareí","2019-05-20","may004","May","Frugivory","Syagrus romanzoffiana","AG164","Guareí","fb_143",20,3,4
"Guareí","2019-05-20","may004","May","Frugivory","Syagrus romanzoffiana","AG161","Guareí","fb_143",5,3,1
"Guareí","2019-05-20","may004","May","Frugivory","Dyospiros inconstans","AG165","Guareí","fb_143",10,3,2
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG163","Guareí","fb_143",5,3,1
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG156","Guareí","fb_143",50,3,10
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG77","Guareí","fb_143",20,3,4
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG106","Guareí","fb_143",15,3,3
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG166","Guareí","fb_143",20,3,4
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG157","Guareí","fb_143",30,3,6
"Guareí","2019-05-20","may004","May","Frugivory","Celtis iguanaea","AG167","Guareí","fb_144",25,3,5
"Guareí","2019-05-20","may004","May","Frugivory","Syagrus romanzoffiana","AG168","Guareí","fb_145",15,3,3
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG169","Guareí","fb_146",10,5,2
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG170","Guareí","fb_147",15,5,3
"Guareí","2019-06-10","jun001","Jun","Frugivory","Pereskia aculeata","AG171","Guareí","fb_147",5,5,1
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG172","Guareí","fb_148",10,5,2
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG114","Guareí","fb_148",25,5,5
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG173","Guareí","fb_148",5,5,1
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG174","Guareí","fb_149",20,5,4
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG175","Guareí","fb_150",15,5,3
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG176","Guareí","fb_150",5,5,1
"Guareí","2019-06-10","jun001","Jun","Frugivory","Syagrus romanzoffiana","AG177","Guareí","fb_150",10,5,2
"Guareí","2019-06-10","jun001","Jun","Frugivory","Celtis iguanaea","AG152","Guareí","fb_151",25,5,5
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG23","Guareí","fb_152",5,5,1
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG65","Guareí","fb_152",10,5,2
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG77","Guareí","fb_152",15,5,3
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG178","Guareí","fb_152",25,5,5
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG106","Guareí","fb_152",10,5,2
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG179","Guareí","fb_152",10,5,2
"Guareí","2019-06-11","jun002","Jun","Frugivory","Celtis iguanaea","AG157","Guareí","fb_152",75,5,15
"Guareí","2019-06-11","jun002","Jun","Frugivory","Cissus sulcicaulis","AG180","Guareí","fb_153",5,5,1
"Guareí","2019-06-11","jun002","Jun","Frugivory","Pereskia aculeata","AG181","Guareí","fb_154",10,5,2
"Guareí","2019-06-12","jun003","Jun","Frugivory","Pereskia aculeata","AG182","Guareí","fb_155",15,5,3
"Guareí","2019-06-12","jun003","Jun","Frugivory","Syagrus romanzoffiana","AG183","Guareí","fb_156",20,5,4
"Guareí","2019-06-12","jun003","Jun","Frugivory","Syagrus romanzoffiana","AG184","Guareí","fb_157",10,5,2
"Guareí","2019-06-12","jun003","Jun","Frugivory","Syagrus romanzoffiana","AG185","Guareí","fb_157",5,5,1
"Guareí","2019-06-12","jun003","Jun","Frugivory","Celtis iguanaea","AG186","Guareí","fb_158",20,5,4
"Guareí","2019-06-12","jun003","Jun","Frugivory","Celtis iguanaea","AG77","Guareí","fb_158",20,5,4
"Guareí","2019-06-12","jun003","Jun","Frugivory","Celtis iguanaea","AG187","Guareí","fb_158",5,5,1
"Guareí","2019-06-12","jun003","Jun","Frugivory","Celtis iguanaea","AG106","Guareí","fb_158",85,5,17
"Guareí","2019-06-14","jun004","Jun","Frugivory",NA,"AG194","Guareí","fb_159",5,5,1
"Guareí","2019-06-14","jun004","Jun","Frugivory","Syagrus romanzoffiana","AG117","Guareí","fb_160",10,5,2
"Guareí","2019-06-14","jun004","Jun","Frugivory","Pereskia aculeata","AG171","Guareí","fb_160",5,5,1
"Guareí","2019-06-14","jun004","Jun","Frugivory","Syagrus romanzoffiana","AG112","Guareí","fb_161",5,5,1
"Guareí","2019-06-14","jun004","Jun","Frugivory","Syagrus romanzoffiana","AG195","Guareí","fb_161",30,5,6
"Guareí","2019-06-14","jun004","Jun","Frugivory","Syagrus romanzoffiana","AG177","Guareí","fb_162",10,5,2
"Guareí","2019-06-14","jun004","Jun","Frugivory","Pereskia aculeata","AG196","Guareí","fb_163",5,5,1
"Guareí","2019-06-14","jun004","Jun","Frugivory","Celtis iguanaea","AG96","Guareí","fb_164",15,5,3
"Guareí","2019-06-14","jun004","Jun","Frugivory","Celtis iguanaea","AG152","Guareí","fb_164",15,5,3
"Guareí","2019-06-15","jun005","Jun","Frugivory","Syagrus romanzoffiana","AG198","Guareí","fb_165",15,5,3
"Guareí","2019-06-15","jun005","Jun","Frugivory","Syagrus romanzoffiana","AG200","Guareí","fb_166",5,5,1
"Guareí","2019-06-15","jun005","Jun","Frugivory","Syagrus romanzoffiana","AG195","Guareí","fb_167",25,5,5
"Guareí","2019-06-15","jun005","Jun","Frugivory","Syagrus romanzoffiana","AG114","Guareí","fb_168",30,5,6
"Guareí","2019-06-15","jun005","Jun","Frugivory","Pereskia aculeata","AG201","Guareí","fb_169",45,5,9
"Guareí","2019-06-15","jun005","Jun","Frugivory","Syagrus romanzoffiana","AG202","Guareí","fb_169",25,5,5
"Guareí","2019-06-15","jun005","Jun","Frugivory","Syagrus romanzoffiana","AG117","Guareí","fb_170",20,5,4
"Guareí","2019-06-17","jun006","Jun","Frugivory","Celtis iguanaea","AG203","Guareí","fb_171",10,5,2
"Guareí","2019-06-17","jun006","Jun","Frugivory","Celtis iguanaea","AG156","Guareí","fb_171",25,5,5
"Guareí","2019-06-17","jun006","Jun","Frugivory","Celtis iguanaea","AG125","Guareí","fb_171",10,5,2
"Guareí","2019-06-17","jun006","Jun","Frugivory","Syagrus romanzoffiana","AG183","Guareí","fb_171",15,5,3
"Guareí","2019-06-17","jun006","Jun","Frugivory","Pereskia aculeata","AG205","Guareí","fb_172",5,5,1
"Guareí","2019-06-17","jun006","Jun","Frugivory","Pereskia aculeata","AG206","Guareí","fb_172",10,5,2
"Guareí","2019-06-17","jun006","Jun","Frugivory","Pereskia aculeata","AG208","Guareí","fb_173",15,5,3
"Guareí","2019-06-17","jun006","Jun","Frugivory","Pereskia aculeata","AG182","Guareí","fb_173",20,5,4
"Guareí","2019-07-11","jul001","Jul","Frugivory","Rhipsalis cereuscula","AG34","Guareí","fb_174",15,5,3
"Guareí","2019-07-11","jul001","Jul","Frugivory","Syagrus romanzoffiana","AG209","Guareí","fb_174",20,5,4
"Guareí","2019-07-11","jul001","Jul","Frugivory","Syagrus romanzoffiana","AG210","Guareí","fb_174",10,5,2
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG128","Guareí","fb_174",10,5,2
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG211","Guareí","fb_174",5,5,1
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG212","Guareí","fb_174",20,5,4
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG213","Guareí","fb_175",20,5,4
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG214","Guareí","fb_175",15,5,3
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG215","Guareí","fb_175",15,5,3
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG216","Guareí","fb_175",10,5,2
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG182","Guareí","fb_176",20,5,4
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG217","Guareí","fb_176",10,5,2
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG218","Guareí","fb_177",10,5,2
"Guareí","2019-07-11","jul001","Jul","Frugivory","Pereskia aculeata","AG219","Guareí","fb_177",10,5,2
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG220","Guareí","fb_178",15,5,3
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG221","Guareí","fb_178",20,5,4
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG223","Guareí","fb_179",25,5,5
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG224","Guareí","fb_179",10,5,2
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG225","Guareí","fb_179",20,5,4
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG226","Guareí","fb_180",10,5,2
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG227","Guareí","fb_180",30,5,6
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG230","Guareí","fb_181",5,5,1
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG231","Guareí","fb_181",5,5,1
"Guareí","2019-07-12","jul002","Jul","Frugivory","Pereskia aculeata","AG232","Guareí","fb_182",15,5,3
"Guareí","2019-07-13","jul003","Jul","Frugivory","Syagrus romanzoffiana","AG233","Guareí","fb_183",15,5,3
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG234","Guareí","fb_183",10,5,2
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG214","Guareí","fb_183",20,5,4
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG235","Guareí","fb_183",20,5,4
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG237","Guareí","fb_184",15,5,3
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG238","Guareí","fb_184",15,5,3
"Guareí","2019-07-13","jul003","Jul","Frugivory","Celtis iguanaea","AG77","Guareí","fb_184",30,5,6
"Guareí","2019-07-13","jul003","Jul","Frugivory","Celtis iguanaea","AG106","Guareí","fb_184",25,5,5
"Guareí","2019-07-13","jul003","Jul","Frugivory","Celtis iguanaea","AG179","Guareí","fb_184",45,5,9
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG230","Guareí","fb_184",15,5,3
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG239","Guareí","fb_184",5,5,1
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG242","Guareí","fb_185",10,5,2
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG243","Guareí","fb_185",10,5,2
"Guareí","2019-07-13","jul003","Jul","Frugivory","Pereskia aculeata","AG244","Guareí","fb_185",10,5,2
"Guareí","2019-07-16","jul004","Jul","Frugivory","Pereskia aculeata","AG259","Guareí","fb_186",45,5,9
"Guareí","2019-07-16","jul004","Jul","Frugivory","Syagrus romanzoffiana","AG261","Guareí","fb_187",10,5,2
"Guareí","2019-07-16","jul004","Jul","Frugivory","Syagrus romanzoffiana","AG262","Guareí","fb_187",15,5,3
"Guareí","2019-07-16","jul004","Jul","Frugivory","Pereskia aculeata","AG263","Guareí","fb_188",5,5,1
"Guareí","2019-07-16","jul004","Jul","Frugivory","Pereskia aculeata","AG264","Guareí","fb_188",5,5,1
"Guareí","2019-07-16","jul004","Jul","Frugivory","Pereskia aculeata","AG171","Guareí","fb_188",10,5,2
"Guareí","2019-07-16","jul004","Jul","Frugivory","Pereskia aculeata","AG265","Guareí","fb_189",20,5,4
"Guareí","2019-07-16","jul004","Jul","Frugivory","Syagrus romanzoffiana","AG174","Guareí","fb_189",5,5,1
"Guareí","2019-07-17","jul005","Jul","Frugivory","Syagrus romanzoffiana","AG269","Guareí","fb_190",5,5,1
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG214","Guareí","fb_191",15,5,3
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG270","Guareí","fb_191",5,5,1
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG182","Guareí","fb_191",10,5,2
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG217","Guareí","fb_191",10,5,2
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG271","Guareí","fb_192",5,5,1
"Guareí","2019-07-17","jul005","Jul","Frugivory","Syagrus romanzoffiana","AG272","Guareí","fb_192",20,5,4
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG273","Guareí","fb_193",10,5,2
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG274","Guareí","fb_194",5,5,1
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG276","Guareí","fb_195",30,5,6
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG243","Guareí","fb_196",15,5,3
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG244","Guareí","fb_196",10,5,2
"Guareí","2019-07-17","jul005","Jul","Frugivory","Pereskia aculeata","AG277","Guareí","fb_196",5,5,1
"Guareí","2019-07-18","jul006","Jul","Frugivory","Pereskia aculeata","AG277","Guareí","fb_197",15,5,3
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG278","Guareí","fb_198",15,5,3
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG279","Guareí","fb_198",5,5,1
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG280","Guareí","fb_198",20,5,4
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG281","Guareí","fb_198",15,5,3
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG107","Guareí","fb_198",30,5,6
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG167","Guareí","fb_198",15,5,3
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG282","Guareí","fb_198",20,5,4
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG75","Guareí","fb_198",20,5,4
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG77","Guareí","fb_198",30,5,6
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG283","Guareí","fb_198",10,5,2
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG156","Guareí","fb_198",60,5,12
"Guareí","2019-07-18","jul006","Jul","Frugivory","Pereskia aculeata","AG238","Guareí","fb_198",25,5,5
"Guareí","2019-07-18","jul006","Jul","Frugivory","Pereskia aculeata","AG284","Guareí","fb_198",10,5,2
"Guareí","2019-07-18","jul006","Jul","Frugivory","Celtis iguanaea","AG125","Guareí","fb_198",5,5,1
"Guareí","2019-07-18","jul006","Jul","Frugivory","Pereskia aculeata","AG285","Guareí","fb_199",10,5,2
"Guareí","2019-07-18","jul006","Jul","Frugivory","Pereskia aculeata","AG286","Guareí","fb_199",5,5,1
"Guareí","2019-07-18","jul006","Jul","Frugivory","Pereskia aculeata","AG287","Guareí","fb_199",5,5,1
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG288","Guareí","fb_200",15,5,3
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG289","Guareí","fb_200",5,5,1
"Guareí","2019-07-19","jul007","Jul","Frugivory","Syagrus romanzoffiana","AG100","Guareí","fb_200",15,5,3
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG290","Guareí","fb_200",10,5,2
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG291","Guareí","fb_200",15,5,3
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG292","Guareí","fb_201",40,5,8
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG293","Guareí","fb_201",10,5,2
"Guareí","2019-07-19","jul007","Jul","Frugivory","Syagrus romanzoffiana","AG294","Guareí","fb_201",10,5,2
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG295","Guareí","fb_201",10,5,2
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG297","Guareí","fb_202",15,5,3
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG298","Guareí","fb_202",25,5,5
"Guareí","2019-07-19","jul007","Jul","Frugivory","Pereskia aculeata","AG299","Guareí","fb_202",10,5,2
"Guareí","2019-07-19","jul007","Jul","Frugivory","Syagrus romanzoffiana","AG300","Guareí","fb_202",15,5,3
"Guareí","2019-07-20","jul008","Jul","Frugivory","Syagrus romanzoffiana","AG261","Guareí","fb_203",20,5,4
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG302","Guareí","fb_203",30,5,6
"Guareí","2019-07-20","jul008","Jul","Frugivory","Syagrus romanzoffiana","AG303","Guareí","fb_204",40,5,8
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG216","Guareí","fb_205",10,5,2
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG182","Guareí","fb_205",40,5,8
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG217","Guareí","fb_205",5,5,1
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG304","Guareí","fb_206",5,5,1
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG221","Guareí","fb_206",15,5,3
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG305","Guareí","fb_207",15,5,3
"Guareí","2019-07-20","jul008","Jul","Frugivory","Pereskia aculeata","AG223","Guareí","fb_207",10,5,2
"Guareí","2019-07-20","jul008","Jul","Frugivory",NA,"AG228","Guareí","fb_208",10,5,2
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG306","Guareí","fb_209",5,4,1
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG307","Guareí","fb_209",10,4,2
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG308","Guareí","fb_209",10,4,2
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG309","Guareí","fb_209",10,4,2
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG214","Guareí","fb_209",25,4,5
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG43","Guareí","fb_210",10,4,2
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG229","Guareí","fb_211",15,4,3
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG228","Guareí","fb_212",35,4,7
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG311","Guareí","fb_213",15,4,3
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG225","Guareí","fb_213",10,4,2
"Guareí","2019-08-11","aug001","Aug","Frugivory","Syagrus romanzoffiana","AG129","Guareí","fb_214",5,4,1
"Guareí","2019-08-11","aug001","Aug","Frugivory","Pereskia aculeata","AG312","Guareí","fb_215",5,4,1
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG314","Guareí","fb_216",10,4,2
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG315","Guareí","fb_216",5,4,1
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG316","Guareí","fb_216",10,4,2
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG317","Guareí","fb_216",15,4,3
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG318","Guareí","fb_217",5,4,1
"Guareí","2019-08-12","aug002","Aug","Frugivory","Syagrus romanzoffiana","AG79","Guareí","fb_217",5,4,1
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG289","Guareí","fb_218",20,4,4
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG171","Guareí","fb_218",20,4,4
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG290","Guareí","fb_218",10,4,2
"Guareí","2019-08-12","aug002","Aug","Frugivory","Pereskia aculeata","AG319","Guareí","fb_219",5,4,1
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG320","Guareí","fb_220",5,4,1
"Guareí","2019-08-13","aug003","Aug","Frugivory","Syagrus romanzoffiana","AG321","Guareí","fb_220",10,4,2
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG323","Guareí","fb_221",10,4,2
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG289","Guareí","fb_222",20,4,4
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG291","Guareí","fb_223",20,4,4
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG325","Guareí","fb_224",15,4,3
"Guareí","2019-08-13","aug003","Aug","Frugivory","Syagrus romanzoffiana","AG326","Guareí","fb_224",20,4,4
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG292","Guareí","fb_224",15,4,3
"Guareí","2019-08-13","aug003","Aug","Frugivory","Pereskia aculeata","AG327","Guareí","fb_225",10,4,2
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG263","Guareí","fb_226",10,4,2
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG249","Guareí","fb_227",10,4,2
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG307","Guareí","fb_227",10,4,2
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG328","Guareí","fb_228",20,4,4
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG329","Guareí","fb_228",5,4,1
"Guareí","2019-08-14","aug004","Aug","Frugivory","Syagrus romanzoffiana","AG330","Guareí","fb_228",5,4,1
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG333","Guareí","fb_229",5,4,1
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG334","Guareí","fb_229",10,4,2
"Guareí","2019-08-14","aug004","Aug","Frugivory","Celtis iguanaea","AG336","Guareí","fb_230",15,4,3
"Guareí","2019-08-14","aug004","Aug","Frugivory","Celtis iguanaea","AG152","Guareí","fb_230",15,4,3
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG337","Guareí","fb_230",5,4,1
"Guareí","2019-08-14","aug004","Aug","Frugivory","Pereskia aculeata","AG307","Guareí","fb_231",5,4,1
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG338","Guareí","fb_232",25,4,5
"Guareí","2019-08-15","aug005","Aug","Frugivory","Syagrus romanzoffiana","AG339","Guareí","fb_232",5,4,1
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG214","Guareí","fb_232",30,4,6
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG215","Guareí","fb_232",5,4,1
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG90","Guareí","fb_232",25,4,5
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG340","Guareí","fb_232",20,4,4
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG182","Guareí","fb_232",20,4,4
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG341","Guareí","fb_233",20,4,4
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG342","Guareí","fb_233",5,4,1
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG228","Guareí","fb_233",40,4,8
"Guareí","2019-08-15","aug005","Aug","Frugivory","Pereskia aculeata","AG343","Guareí","fb_234",5,4,1
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG344","Guareí","fb_235",5,4,1
"Guareí","2019-08-19","aug006","Aug","Frugivory","Eugenia sp.","AG345","Guareí","fb_236",30,4,6
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG346","Guareí","fb_237",15,4,3
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG235","Guareí","fb_237",20,4,4
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG347","Guareí","fb_237",10,4,2
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG349","Guareí","fb_238",10,4,2
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG350","Guareí","fb_238",5,4,1
"Guareí","2019-08-19","aug006","Aug","Frugivory","Pereskia aculeata","AG229","Guareí","fb_238",20,4,4
"Guareí","2019-08-20","aug007","Aug","Frugivory","Celtis iguanaea","AG125","Guareí","fb_239",10,4,2
"Guareí","2019-08-20","aug007","Aug","Frugivory","Eugenia sp.","AG345","Guareí","fb_239",10,4,2
"Guareí","2019-08-20","aug007","Aug","Frugivory","Syagrus romanzoffiana","AG330","Guareí","fb_239",10,4,2
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG351","Guareí","fb_239",45,4,9
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG214","Guareí","fb_240",20,4,4
"Guareí","2019-08-20","aug007","Aug","Frugivory","Pereskia aculeata","AG353","Guareí","fb_240",5,4,1
